1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,2,0
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,3,1
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,4,2
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
1,0,22,5,3
